name,path,size,file_or_dir
c9bc53360e95abfa99fe1ebd205a3d3ac620e6,C:\Users\georg\first_project\.git\objects\7d,669,file
e227e5bbb0788b89c47ac49a2b4adee58ecf60,C:\Users\georg\first_project\.git\objects\7d,272,file
f5d140bab6abd37f341915ed73f87707e8cbd9,C:\Users\georg\first_project\.git\objects\7d,333,file
0a2c1480571e5747348770f5b0be2c460c92d3,C:\Users\georg\first_project\.git\objects\7e,1953,file
37fac0df969137546e28a04ada46dabbf65de7,C:\Users\georg\first_project\.git\objects\7e,2116,file
41463a903e0238d18c553b295c39b6ed8af938,C:\Users\georg\first_project\.git\objects\7e,376,file
477743134915f17bdb2f64711223bff28ea8ee,C:\Users\georg\first_project\.git\objects\7e,503,file
5d3f3b6269fe82878c9f2d8d59675dadf4c49a,C:\Users\georg\first_project\.git\objects\7e,3141,file
79230663c2956acdc6addeab8efaca5b44d563,C:\Users\georg\first_project\.git\objects\7e,272,file
8693a468be2616134fd46f4d5d22fbb0083670,C:\Users\georg\first_project\.git\objects\7e,706,file
981523d0fa573982258d816e6f51e9406d3817,C:\Users\georg\first_project\.git\objects\7e,3474,file
a7968fe935182bd17a697b316569546937b715,C:\Users\georg\first_project\.git\objects\7e,142,file
ac89e8f9aac8c32c54c9e88183e05721a82325,C:\Users\georg\first_project\.git\objects\7e,404,file
b1d8d6cf716938b6c8ffd5ddab5a352daf0a54,C:\Users\georg\first_project\.git\objects\7e,872,file
d932bc928d9911b7d5cc4eb11d3d86c141b36b,C:\Users\georg\first_project\.git\objects\7e,1735,file
ff4ac1ee48cc0aea6cdc6d8822f711a51ad28c,C:\Users\georg\first_project\.git\objects\7e,7012,file
009fe9bb04116f3f68e0df3d90c0d84599803e,C:\Users\georg\first_project\.git\objects\7f,141,file
0fee94c38b3ca21c131c1edd103beee1c97bc6,C:\Users\georg\first_project\.git\objects\7f,52104,file
101cb0eaa554ebe44ac754b94582ebf2d3bc6f,C:\Users\georg\first_project\.git\objects\7f,1687,file
19794b6944e0eabe45c84b4b3b93e7db58f067,C:\Users\georg\first_project\.git\objects\7f,191,file
1dd0945438c636dc21315b0ccf60b907c106a2,C:\Users\georg\first_project\.git\objects\7f,372,file
23529f1155cd3bbfde335ccdb7fc483b9d2d19,C:\Users\georg\first_project\.git\objects\7f,5339,file
2ffafb4c56de7c5982a062979622b0ff7633ef,C:\Users\georg\first_project\.git\objects\7f,6253,file
416e1e799abfbf62382456020cc8e59e5cf01f,C:\Users\georg\first_project\.git\objects\7f,645,file
4a997a8977d18017a5d6ce07da2f7ddee1686e,C:\Users\georg\first_project\.git\objects\7f,1538,file
5241a2e03d6f1d21f19a3a07986daf201d6cfb,C:\Users\georg\first_project\.git\objects\7f,27019,file
5a345bd84d74ad82b6d3189e91854583f894be,C:\Users\georg\first_project\.git\objects\7f,106,file
5cb56a80d6b842498bd641d8a89e02ded75aba,C:\Users\georg\first_project\.git\objects\7f,1861,file
63d3c00a21a873236136f749cc7d948a2836a9,C:\Users\georg\first_project\.git\objects\7f,8638,file
647f19b253a9050063ecb920dd37496af2d75b,C:\Users\georg\first_project\.git\objects\7f,493,file
7d3d1f28aba7dd8c01e33e9c4bf0e98996d150,C:\Users\georg\first_project\.git\objects\7f,664,file
8ca389050cd4bac7fd23d84e399a242d35d309,C:\Users\georg\first_project\.git\objects\7f,3731,file
9c57c833b60a43219e2f9fc380a7bc54e9c669,C:\Users\georg\first_project\.git\objects\7f,69,file
b3089b0288af21afdfff56da7489cdaf526788,C:\Users\georg\first_project\.git\objects\7f,103,file
ba4659eb270efaa87da2698ea94233eaa68014,C:\Users\georg\first_project\.git\objects\7f,521,file
d1585430fb05f84fb850ef4656d94e8a0804e9,C:\Users\georg\first_project\.git\objects\7f,299,file
d3e8fca8fcea9304d8b097e85d19110851c193,C:\Users\georg\first_project\.git\objects\7f,4002,file
e1a3e33a3adbfd9ad1126a22d7175154ebc200,C:\Users\georg\first_project\.git\objects\7f,2590,file
f94f19243f14b8a0997990d0a4be2df678ab41,C:\Users\georg\first_project\.git\objects\7f,592,file
07b2dc717bf6ea5cc6295c0250a17b837c8700,C:\Users\georg\first_project\.git\objects\80,2040,file
19976d0da95e3f6c9cd770e1a8cc87feb4efab,C:\Users\georg\first_project\.git\objects\80,27905,file
1eb57323fb6b5ed7de74d7d3f6cecaa03fa073,C:\Users\georg\first_project\.git\objects\80,1935,file
32962dc994bd2b62e98f02016c88d0994e2f58,C:\Users\georg\first_project\.git\objects\80,3347,file
3870e2feadd18815ebc57665aa63d42423c752,C:\Users\georg\first_project\.git\objects\80,430,file
424ee63cab660de75b1c287fdc37813ac64ac8,C:\Users\georg\first_project\.git\objects\80,78793,file
4c5ac1c95ebba87670ea7360dd807fbabff340,C:\Users\georg\first_project\.git\objects\80,16403,file
653b7d2d7700927d8ad9c93d748c7026f9f9cc,C:\Users\georg\first_project\.git\objects\80,394,file
723fffe477b5b5b65759441aee2143dc71b3cd,C:\Users\georg\first_project\.git\objects\80,7337,file
830d559c61dde4b46dacc7d24e387486476349,C:\Users\georg\first_project\.git\objects\80,1030,file
a6a39a34f996719cbb5793f76dfb8460891063,C:\Users\georg\first_project\.git\objects\80,658,file
cdad90cec56de2226979fa0c9b0f9dfa39c7c9,C:\Users\georg\first_project\.git\objects\80,178,file
e23dbe6ce023743a7489509b9876f8203087b5,C:\Users\georg\first_project\.git\objects\80,687,file
f7ee9e1b8175525a31c0e2349b3e15c454ed56,C:\Users\georg\first_project\.git\objects\80,1560,file
32c147c9c62e2eefc58eb277af713181df9286,C:\Users\georg\first_project\.git\objects\81,161,file
3c461f05b36b52c855f31d621a23ab7ee0c642,C:\Users\georg\first_project\.git\objects\81,617,file
62650a91421b18b8833c9583fc931c33330e92,C:\Users\georg\first_project\.git\objects\81,28361,file
693a9eb6ac2fd2ab202aef4296afc45066ab21,C:\Users\georg\first_project\.git\objects\81,190,file
82b75a36440f289b41a5f726984dc5430402f6,C:\Users\georg\first_project\.git\objects\81,2155,file
9bf5d3c2454c0a1853cfb695ed904686e1deb1,C:\Users\georg\first_project\.git\objects\81,563,file
aaca03791d8db1f849cdf7f443007be28cbdf8,C:\Users\georg\first_project\.git\objects\81,162,file
b1082905338a74b72b9de432ece50a456687bc,C:\Users\georg\first_project\.git\objects\81,6060,file
cb2b624b7bd6204cd041472d39096a20427a58,C:\Users\georg\first_project\.git\objects\81,2687,file
da47abcb0c6344cce85d3266bb4c41c38850db,C:\Users\georg\first_project\.git\objects\81,9075,file
e202389d88c34ca063cc6d1d101f00ab4302f4,C:\Users\georg\first_project\.git\objects\81,2277,file
edcd06700518269420f0cf6192e552581c17d8,C:\Users\georg\first_project\.git\objects\81,535,file
f6649c87074b23b875b0da890d28eeb1e9f1eb,C:\Users\georg\first_project\.git\objects\81,687,file
08a7a3ed823038f1fd64ccac69e83fbb6d1814,C:\Users\georg\first_project\.git\objects\82,160,file
293dffc492ea50b16335fd411b255dd5dfca57,C:\Users\georg\first_project\.git\objects\82,3229,file
385f834b074542edad0f5061af3d7dcb1347cd,C:\Users\georg\first_project\.git\objects\82,562,file
4235488666c6ecdb22240b08354806fadb58ca,C:\Users\georg\first_project\.git\objects\82,14505,file
537e2acd953e3ce82541b04cdca0dfba1963b4,C:\Users\georg\first_project\.git\objects\82,342,file
671cd8e72f84733f5a28acdb4b5fb9d56a0a03,C:\Users\georg\first_project\.git\objects\82,311,file
96757ad8fafeca3bbfa836bd524972c208f7ae,C:\Users\georg\first_project\.git\objects\82,640,file
abd5f4e0fee8e3241a90d587026b1f97ec2bfe,C:\Users\georg\first_project\.git\objects\82,1084,file
b2c70d8bcb3afee2eef38d67e99242c784a2c9,C:\Users\georg\first_project\.git\objects\82,2238,file
b47fbef966f4260bf6509765e4130085039c33,C:\Users\georg\first_project\.git\objects\82,12210,file
e3684daaa911dcb542cce847b8354e242385da,C:\Users\georg\first_project\.git\objects\82,16026,file
ea0b51ae15ead9fb1844fd1ffee92dbb8fca55,C:\Users\georg\first_project\.git\objects\82,1787,file
fe2d99e115fe361782ac4e84f8a4e67a243768,C:\Users\georg\first_project\.git\objects\82,55350,file
0695792d33f65dab241c9b6a5507e7449f2ccc,C:\Users\georg\first_project\.git\objects\83,5885,file
218cb07f66e8b83adc9c6b1025c28f566ee212,C:\Users\georg\first_project\.git\objects\83,460,file
514e5ceb4d20c20cf3ca9bf4a3680bb9b52cea,C:\Users\georg\first_project\.git\objects\83,7117,file
597d219dab470fd7874ddf06fb7364a02ed580,C:\Users\georg\first_project\.git\objects\83,47,file
6b3775259d7284f0b297e425efa8e73318d779,C:\Users\georg\first_project\.git\objects\83,2500,file
8f999a61e6d8345c8bf348dbafa5619ec420e0,C:\Users\georg\first_project\.git\objects\83,172,file
9a1afff80d5d65b08739eed1df4c458f2d9048,C:\Users\georg\first_project\.git\objects\83,403,file
aaf6c9161e0ccc0a388c6b671c63fdbeb3f81d,C:\Users\georg\first_project\.git\objects\83,227,file
c2df75b963e5866b63aaf0f4446a8ca61aebce,C:\Users\georg\first_project\.git\objects\83,2206,file
dfd68fe9818fe47506f6b1dacace482802e3fd,C:\Users\georg\first_project\.git\objects\83,17189,file
1dd0622abacf7dd0956f77a32e5ca79126926d,C:\Users\georg\first_project\.git\objects\84,892,file
263b81700efcbe6803d9e073b765534d40c1e5,C:\Users\georg\first_project\.git\objects\84,595,file
2a819bfee238a24f85e9b7869cb0ae18f745a3,C:\Users\georg\first_project\.git\objects\84,933,file
3f2e1b32a02b53a8b7a211a2a2e4a040c6dfdf,C:\Users\georg\first_project\.git\objects\84,10992,file
40d400ea9178bb17efc68fde1f8cca1f66c189,C:\Users\georg\first_project\.git\objects\84,465,file
51b0e4c9206e7e9ba433e6ec6551d31b773ff7,C:\Users\georg\first_project\.git\objects\84,368,file
51f60373d1a7182ddd862b340e60a7f233976b,C:\Users\georg\first_project\.git\objects\84,3303,file
52783111ebe7130d17301d228eb5708e9eced7,C:\Users\georg\first_project\.git\objects\84,4123,file
579fdccd23e0db53b3f0b9850d239450609065,C:\Users\georg\first_project\.git\objects\84,38655,file
65b11531d8067e14e7a2e464d6c94febddefdb,C:\Users\georg\first_project\.git\objects\84,8566,file
9590e7ba8f97a67a5a3293454fe36fc98cd838,C:\Users\georg\first_project\.git\objects\84,127,file
a0ef17078c99e5917db41e3dbaf035fe206d7c,C:\Users\georg\first_project\.git\objects\84,3970,file
a6bd671de9b18ae31ce0526a2b093c418e4791,C:\Users\georg\first_project\.git\objects\84,9572,file
abbc20599f034626779702abc2303901d83ee5,C:\Users\georg\first_project\.git\objects\84,1887,file
b96d54ec33ecab7c955a8f1ce2ec700be812a8,C:\Users\georg\first_project\.git\objects\84,58863,file
01893bd153b7216524084cad23e90aeac0b1f8,C:\Users\georg\first_project\.git\objects\85,37,file
05708f6de83e379d98d836d23303d08525c9b9,C:\Users\georg\first_project\.git\objects\85,1180,file
076f3e1e7101be6f4aa1a7aa1e6de8c4124524,C:\Users\georg\first_project\.git\objects\85,9718,file
116f67958825b627fb78b18986759ddd6d7c46,C:\Users\georg\first_project\.git\objects\85,822,file
1324089a725f51a45ca6ca6f0f818cece16d11,C:\Users\georg\first_project\.git\objects\85,38930,file
150e8ac531bb4c493527a6d1600d3b99e98628,C:\Users\georg\first_project\.git\objects\85,4450,file
1682c633109e4d8644d80bb501e5cafcd39d04,C:\Users\georg\first_project\.git\objects\85,1478,file
307f895714e0b464498185c08a00541e1f056b,C:\Users\georg\first_project\.git\objects\85,1937,file
3414f561fc0d8db3287477618a8694705572e6,C:\Users\georg\first_project\.git\objects\85,126,file
6b8887b103ac308d6dc334cff8ec52a87f866d,C:\Users\georg\first_project\.git\objects\85,174,file
6f7386ad0aed5fd45bdc5e20d74e7ec49e8529,C:\Users\georg\first_project\.git\objects\85,2601,file
710b7666cde1af4014a0df2c86a2f772e39b37,C:\Users\georg\first_project\.git\objects\85,3498,file
7526535aa8ff728d8ccd055d766bf4581c6eed,C:\Users\georg\first_project\.git\objects\85,191,file
7d3ba87b1b9999668a6743f9e2bbcbf2dae6fd,C:\Users\georg\first_project\.git\objects\85,742,file
823facb3e6901c65e4c5daf9355f9a1829b9d0,C:\Users\georg\first_project\.git\objects\85,2731,file
878a9fdfb8c440ee16af2e41e5a75a87c37901,C:\Users\georg\first_project\.git\objects\85,1027,file
8a41014169b8f0eb1b905fa3bb69c753a1bda5,C:\Users\georg\first_project\.git\objects\85,1254,file
b8312f45c06b556b7cf0259605e87f42655638,C:\Users\georg\first_project\.git\objects\85,59,file
c7136ca2d9cd741a8fcd6ef23503350307d0be,C:\Users\georg\first_project\.git\objects\85,7525,file
cb664119364de96645a3ff828ecebeaff170e6,C:\Users\georg\first_project\.git\objects\85,105,file
f36aa005e807a1ee4760f1d2a81258d20f0a3b,C:\Users\georg\first_project\.git\objects\85,27682,file
1babd4b3adb12431a6f091290ad8921520dca0,C:\Users\georg\first_project\.git\objects\86,2187,file
3a180f9d696da1a7967fe7f53e5cf095060803,C:\Users\georg\first_project\.git\objects\86,2221,file
42055fedd2e5b851c656efd563453e8bd94bd6,C:\Users\georg\first_project\.git\objects\86,308,file
5260aafa3479af1b451132936a95b4488c9641,C:\Users\georg\first_project\.git\objects\86,2387,file
5b70ed5931b0983b7b6cc626a3e4e9bb32153d,C:\Users\georg\first_project\.git\objects\86,5377,file
63097b447cdd80c52e2b2abde33a4736ddb9c2,C:\Users\georg\first_project\.git\objects\86,1928,file
68b3b0ec1deec2aeb7ff6bd94265d6705e05bf,C:\Users\georg\first_project\.git\objects\86,168,file
70a97e911c48ff2cae2cf83dd14f42f8a7004a,C:\Users\georg\first_project\.git\objects\86,432,file
7b915c997f40f5172b82622f1a168adba8cd21,C:\Users\georg\first_project\.git\objects\86,11801,file
bd8b48ab01a60d5fd59283ea65c937a476fed0,C:\Users\georg\first_project\.git\objects\86,5451,file
c74e28a49c11e9aa71d36d968576caec6faade,C:\Users\georg\first_project\.git\objects\86,10428,file
e932bba4965846eeb1578f82ed10f1d8c72233,C:\Users\georg\first_project\.git\objects\86,140,file
f90faf50aea6e4d21f82cc8016e180ad965fee,C:\Users\georg\first_project\.git\objects\86,682,file
fbeaca45721c0c323f3fa8ca3e177b8ed70ee3,C:\Users\georg\first_project\.git\objects\86,452,file
006c5f5517100aa90a26e7ced60f48dc7585bd,C:\Users\georg\first_project\.git\objects\87,82,file
046ab391b9f5e577e6ef0181c50de7e9c7f01b,C:\Users\georg\first_project\.git\objects\87,507,file
062b8187fa4f74a8c4edbaa60bd9a8b2d506a4,C:\Users\georg\first_project\.git\objects\87,1693,file
0cc4ef2daabf7ac770415f73940b3edfd2477c,C:\Users\georg\first_project\.git\objects\87,731,file
65b907d70c4a530bc90dc88f24b3df73473b01,C:\Users\georg\first_project\.git\objects\87,459,file
8c5ea7c3a5173467a4f945947174149f3913e6,C:\Users\georg\first_project\.git\objects\87,13233,file
a4e3dca299c4201ac50f6ef589dc73f1c45576,C:\Users\georg\first_project\.git\objects\87,2023,file
b4af59361a41837b1e360e2f07d5dbb26e1212,C:\Users\georg\first_project\.git\objects\87,4511,file
